0|41
113017	90	5424	15:27:00
119154	90	5424	15:27:00
120328	90	5424	15:27:00
121743	90	5424	15:27:00
123025	90	5424	15:27:00
123260	90	5424	15:27:00
123601	80	5424	15:27:00
124428	90	5424	15:27:00
129462	90	5424	15:27:00
131263	90	5424	15:27:00
131721	90	5424	15:27:00
134437	90	5424	15:27:00
136867	90	5424	15:27:00
137915	90	5424	15:27:00
140118	90	5424	15:27:00
142979	90	5424	15:27:00
146781	90	5424	15:27:00
147073	80	5424	15:27:00
153097	90	5424	15:27:00
153809	90	5424	15:27:00
156663	90	5424	15:27:00
158948	90	5424	15:27:00
161901	90	5424	15:27:00
173094	90	5424	15:27:00
173301	90	5424	15:27:00
175835	90	5424	15:27:00
176588	90	5424	15:27:00
179785	90	5424	15:27:00
180037	90	5424	15:27:00
180171	90	5424	15:27:00
181079	90	5424	15:27:00
182140	90	5424	15:27:00
185095	90	5424	15:27:00
185665	90	5424	15:27:00
186098	90	5424	15:27:00
188078	90	5424	15:27:00
189820	90	5424	15:27:00
190019	90	5424	15:27:00
191809	90	5424	15:27:00
192496	90	5424	15:27:00
194044	90	5424	15:27:00
195167	90	5424	15:27:00
196203	90	5424	15:27:00
196852	90	5424	15:27:00
197656	90	5424	15:27:00
199439	90	5424	15:27:00
199467	90	5424	15:27:00
200053	90	5424	15:27:00
205234	90	5424	15:27:00
205871	90	5424	15:27:00
207030	90	5424	15:27:00
210226	90	5424	15:27:00
213829	90	5424	15:27:00
219179	90	5424	15:27:00
219322	90	5424	15:27:00
222533	90	5424	15:27:00
224051	90	5424	15:27:00
225587	90	5424	15:27:00
227064	90	5424	15:27:00
230673	90	5424	15:27:00
234212	90	5424	15:27:00
235250	90	5424	15:27:00
235966	90	5424	15:27:00
237610	90	5424	15:27:00
238223	90	5424	15:27:00
248089	90	5424	15:27:00
248550	90	5424	15:27:00
248699	90	5424	15:27:00
249902	90	5424	15:27:00
254519	90	5424	15:27:00
255153	90	5424	15:27:00
257310	90	5424	15:27:00
259552	90	5424	15:27:00
261386	90	5424	15:27:00
263294	90	5424	15:27:00
269414	90	5424	15:27:00
270248	90	5424	15:27:00
275261	90	5424	15:27:00
280245	90	5424	15:27:00
283541	90	5424	15:27:00
288237	90	5424	15:27:00
288340	90	5424	15:27:00
288560	90	5424	15:27:00
294427	90	5424	15:27:00
295315	90	5424	15:27:00
297989	90	5424	15:27:00
304287	90	5424	15:27:00
310379	90	5424	15:27:00
318345	90	5424	15:27:00
318901	90	5424	15:27:00
322770	90	5424	15:27:00
323933	90	5424	15:27:00
324045	90	5424	15:27:00
325346	90	5424	15:27:00
325936	90	5424	15:27:00
327881	90	5424	15:27:00
344617	90	5424	15:27:00
349250	90	5424	15:27:00
349771	90	5424	15:27:00
354153	90	5424	15:27:00
359811	90	5424	15:27:00
361313	90	5424	15:27:00
363219	90	5424	15:27:00
366723	90	5424	15:27:00
371598	90	5424	15:27:00
375693	90	5424	15:27:00
381411	90	5424	15:27:00
383195	90	5424	15:27:00
387522	90	5424	15:27:00
390355	90	5424	15:27:00
392726	90	5424	15:27:00
393059	80	5424	15:27:00
397543	90	5424	15:27:00
397620	90	5424	15:27:00
398037	90	5424	15:27:00
402723	90	5424	15:27:00
408557	90	5424	15:27:00
410606	90	5424	15:27:00
417011	90	5424	15:27:00
418175	90	5424	15:27:00
423102	90	5424	15:27:00
425182	90	5424	15:27:00
428598	90	5424	15:27:00
431048	90	5424	15:27:00
436056	90	5424	15:27:00
440749	90	5424	15:27:00
440901	90	5424	15:27:00
442074	90	5424	15:27:00
445735	90	5424	15:27:00
451800	90	5424	15:27:00
453396	90	5424	15:27:00
454149	90	5424	15:27:00
454436	90	5424	15:27:00
457354	90	5424	15:27:00
457583	90	5424	15:27:00
459622	90	5424	15:27:00
460065	90	5424	15:27:00
463859	90	5424	15:27:00
466895	90	5424	15:27:00
470248	90	5424	15:27:00
477870	90	5424	15:27:00
481274	90	5424	15:27:00
482069	90	5424	15:27:00
488803	90	5424	15:27:00
489371	90	5424	15:27:00
490684	90	5424	15:27:00
490754	90	5424	15:27:00
491417	90	5424	15:27:00
491757	90	5424	15:27:00
492607	90	5424	15:27:00
493655	90	5424	15:27:00
497792	90	5424	15:27:00
502177	90	5424	15:27:00
503258	90	5424	15:27:00
504528	90	5424	15:27:00
507010	90	5424	15:27:00
507696	90	5424	15:27:00
514730	90	5424	15:27:00
516754	90	5424	15:27:00
517718	90	5424	15:27:00
521369	90	5424	15:27:00
528144	90	5424	15:27:00
532453	90	5424	15:27:00
532569	90	5424	15:27:00
534596	90	5424	15:27:00
539126	90	5424	15:27:00
540934	90	5424	15:27:00
541988	90	5424	15:27:00
543790	90	5424	15:27:00
546722	90	5424	15:27:00
546992	90	5424	15:27:00
548098	90	5424	15:27:00
550452	90	5424	15:27:00
553890	90	5424	15:27:00
556366	90	5424	15:27:00
556458	90	5424	15:27:00
558154	90	5424	15:27:00
566644	90	5424	15:27:00
567378	90	5424	15:27:00
567726	90	5424	15:27:00
568182	90	5424	15:27:00
569179	90	5424	15:27:00
569785	90	5424	15:27:00
574204	90	5424	15:27:00
577309	90	5424	15:27:00
578821	90	5424	15:27:00
580720	90	5424	15:27:00
583090	90	5424	15:27:00
583222	90	5424	15:27:00
587636	90	5424	15:27:00
591590	90	5424	15:27:00
601402	90	5424	15:27:00
2|101
238557	90	4220	08:31:00
115200	100	4220	10:16:00
176889	100	4220	10:16:00
329058	100	4220	10:16:00
456895	100	4220	10:16:00
475878	100	4220	10:16:00
5237	100	4220	10:17:00
12332	100	4220	10:17:00
29323	100	4220	10:17:00
57791	100	4220	10:17:00
99935	100	4220	10:17:00
258003	100	4220	10:17:00
377333	100	4220	10:17:00
510603	100	4220	10:17:00
533639	100	4220	10:17:00
188675	100	4220	10:18:00
268555	100	4220	10:18:00
488564	100	4220	10:18:00
48916	100	4220	10:20:00
180618	100	4220	10:20:00
316815	100	4220	10:20:00
333784	100	4220	10:20:00
507377	100	4220	10:20:00
532650	100	4220	10:20:00
27499	100	4220	10:21:00
43628	100	4220	10:21:00
78477	100	4220	10:21:00
92450	100	4220	10:21:00
182489	100	4220	10:21:00
242450	100	4220	10:21:00
296155	100	4220	10:21:00
364374	100	4220	10:21:00
387982	100	4220	10:21:00
428863	100	4220	10:21:00
16249	100	4220	10:22:00
66765	100	4220	10:22:00
210761	100	4220	10:22:00
217921	100	4220	10:22:00
319866	100	4220	10:22:00
342087	100	4220	10:22:00
402792	100	4220	10:22:00
525951	100	4220	10:22:00
528002	100	4220	10:22:00
557544	100	4220	10:22:00
602243	100	4220	10:22:00
367509	100	4220	10:23:00
17863	0	4220	10:25:00
21683	0	4220	10:25:00
57422	0	4220	10:25:00
61148	0	4220	10:25:00
85012	100	4220	10:25:00
92066	0	4220	10:25:00
103338	0	4220	10:25:00
119752	0	4220	10:25:00
120443	0	4220	10:25:00
121082	100	4220	10:25:00
142902	0	4220	10:25:00
145897	0	4220	10:25:00
155330	0	4220	10:25:00
155522	0	4220	10:25:00
187943	100	4220	10:25:00
211566	0	4220	10:25:00
224595	0	4220	10:25:00
235514	0	4220	10:25:00
246957	0	4220	10:25:00
247563	0	4220	10:25:00
257158	0	4220	10:25:00
303423	0	4220	10:25:00
315452	0	4220	10:25:00
344158	100	4220	10:25:00
349451	0	4220	10:25:00
378073	0	4220	10:25:00
406012	0	4220	10:25:00
419241	0	4220	10:25:00
419748	100	4220	10:25:00
445463	0	4220	10:25:00
484497	0	4220	10:25:00
509188	0	4220	10:25:00
517337	100	4220	10:25:00
523223	0	4220	10:25:00
525493	0	4220	10:25:00
528166	0	4220	10:25:00
538823	0	4220	10:25:00
556298	0	4220	10:25:00
563692	0	4220	10:25:00
599530	0	4220	10:25:00
600770	0	4220	10:25:00
4283	0	4220	10:26:00
13896	0	4220	10:26:00
106447	0	4220	10:26:00
144592	0	4220	10:26:00
181286	0	4220	10:26:00
181585	0	4220	10:26:00
190762	0	4220	10:26:00
283332	0	4220	10:26:00
320706	0	4220	10:26:00
336502	0	4220	10:26:00
370371	0	4220	10:26:00
382315	0	4220	10:26:00
386887	0	4220	10:26:00
427139	0	4220	10:26:00
3|14
5980	90	3811	13:24:00
11059	90	3811	13:24:00
21931	90	3811	13:24:00
74262	90	3811	13:24:00
146781	90	3811	13:24:00
173094	90	3811	13:24:00
175835	90	3811	13:24:00
180037	90	3811	13:24:00
194044	90	3811	13:24:00
267723	90	3811	13:24:00
290303	90	3811	13:24:00
366723	90	3811	13:24:00
432968	90	3811	13:24:00
451800	90	3811	13:24:00
4|580
23521	90	4502	04:38:00
40476	90	4502	04:38:00
46539	90	4502	04:38:00
117158	90	4502	04:38:00
182140	90	4502	04:38:00
263935	90	4502	04:38:00
270248	90	4502	04:38:00
320337	90	4502	04:38:00
593900	90	4502	04:38:00
617405	90	4502	04:38:00
617646	90	4502	04:38:00
355155	90	4502	04:39:00
534541	70	4502	04:43:00
48098	70	4502	04:50:00
159191	50	4502	04:53:00
283576	70	4502	04:55:00
87553	70	4502	04:57:00
56437	0	4502	05:03:00
392167	90	4502	05:08:00
604863	50	4502	05:09:00
114215	70	4502	05:18:00
411217	50	4502	05:18:00
353598	50	4502	05:26:00
182507	90	4502	05:30:00
233263	70	4502	05:30:00
280263	90	4502	05:30:00
409071	70	4502	05:35:00
457583	90	4502	05:35:00
517860	70	4502	05:35:00
582836	90	4502	05:52:00
97316	90	4502	05:56:00
618051	50	4502	06:03:00
139200	90	4502	06:05:00
284575	50	4502	06:06:00
588686	50	4502	06:06:00
294427	70	4502	06:09:00
400058	50	4502	06:11:00
296429	90	4502	06:13:00
353897	90	4502	06:13:00
258945	70	4502	06:14:00
486413	90	4502	06:15:00
526178	50	4502	06:15:00
534119	90	4502	06:20:00
567378	90	4502	06:20:00
425866	70	4502	06:25:00
484153	90	4502	06:28:00
452968	90	4502	06:30:00
572660	90	4502	06:30:00
541988	70	4502	06:36:00
277323	70	4502	06:41:00
486761	90	4502	06:47:00
2414	90	4502	06:48:00
40539	90	4502	06:50:00
606576	90	4502	06:54:00
406596	90	4502	06:56:00
311856	70	4502	06:57:00
269642	90	4502	06:58:00
126974	90	4502	07:02:00
321362	90	4502	07:02:00
510233	90	4502	07:02:00
473071	90	4502	07:03:00
24214	30	4502	13:50:00
5073	50	4502	13:53:00
299835	70	4502	13:57:00
606671	70	4502	14:08:00
239721	70	4502	14:18:00
279399	70	4503	03:47:00
304395	70	4503	03:54:00
434567	70	4503	04:19:00
277744	90	4503	04:23:00
434897	90	4503	04:23:00
44399	90	4503	04:26:00
179785	70	4503	04:26:00
459622	0	4503	04:33:00
513413	0	4503	04:33:00
311587	70	4503	04:39:00
621208	90	4503	04:39:00
294536	70	4503	05:10:00
127468	80	4503	05:21:00
327995	60	4503	05:21:00
185593	70	4503	05:36:00
520195	90	4503	05:49:00
565069	70	4503	05:49:00
304959	70	4507	04:37:00
354193	80	4509	06:09:00
490327	80	4509	10:18:00
289148	80	4509	14:05:00
164989	90	4510	03:27:00
296928	80	4510	04:35:00
115492	70	4510	05:51:00
498231	80	4510	13:50:00
550438	80	4510	13:55:00
12311	70	4511	03:56:00
336296	80	4511	04:23:00
160143	80	4511	04:26:00
412390	80	4513	03:46:00
107900	10	4513	04:34:00
282398	70	4513	04:35:00
219179	0	4513	04:38:00
83676	10	4513	04:47:00
386593	80	4515	03:19:00
600261	80	4515	03:26:00
578559	80	4515	03:32:00
67176	70	4516	03:11:00
257962	70	4516	04:34:00
54506	70	4516	05:41:00
204005	80	4516	05:44:00
427973	70	4516	13:51:00
487577	80	4517	05:04:00
60120	80	4519	12:31:00
21788	70	4521	13:05:00
445582	80	4521	13:06:00
464977	80	4523	14:42:00
624626	80	4524	14:41:00
357972	30	4525	03:32:00
433610	10	4525	03:32:00
213829	60	4525	03:33:00
585561	20	4525	03:42:00
291817	0	4525	03:56:00
280533	0	4525	04:18:00
498672	60	4526	03:25:00
60117	10	4526	03:46:00
443881	0	4526	03:59:00
9982	80	4527	03:13:00
74262	70	4527	03:57:00
478832	10	4527	04:04:00
1916	70	4527	04:10:00
594702	90	4527	04:24:00
253686	90	4527	04:34:00
65155	80	4528	04:01:00
550615	80	4528	04:01:00
262824	90	4529	13:40:00
173926	80	4529	13:49:00
469906	90	4529	14:04:00
55629	20	4530	03:12:00
161279	40	4530	03:35:00
197126	80	4530	12:25:00
94745	90	4537	08:44:00
324656	20	4538	04:03:00
252174	30	4540	03:23:00
226511	80	4542	03:26:00
404871	70	4544	14:27:00
142756	0	4544	15:12:00
149603	10	4545	03:43:00
422865	80	4545	04:21:00
162325	80	4546	04:30:00
428105	70	4546	04:30:00
523835	60	4546	04:30:00
531379	90	4546	04:30:00
76266	80	4546	04:31:00
276035	70	4546	04:31:00
411099	80	4546	04:31:00
574204	90	4546	04:32:00
407244	60	4546	11:39:00
241657	0	4546	12:06:00
62890	80	4546	12:18:00
365950	90	4546	12:27:00
231645	80	4546	12:32:00
34525	60	4546	12:33:00
366520	0	4546	12:33:00
579518	0	4546	13:11:00
358465	0	4546	13:14:00
114139	90	4546	13:15:00
492603	50	4546	13:16:00
410356	80	4546	13:18:00
436056	80	4546	13:18:00
395438	0	4546	13:20:00
478952	80	4546	13:22:00
1547	90	4546	13:23:00
461012	90	4546	13:24:00
548317	90	4546	13:24:00
615774	80	4546	13:24:00
315075	60	4546	13:25:00
407777	0	4548	03:23:00
215845	80	4550	14:02:00
96319	0	4550	14:15:00
416664	0	4550	14:15:00
496940	0	4550	14:15:00
532569	30	4551	13:58:00
46682	70	4551	14:05:00
346454	70	4551	14:05:00
497786	80	4551	14:13:00
583090	80	4551	14:13:00
46801	80	4551	14:22:00
438293	50	4551	14:36:00
529650	60	4551	14:36:00
434455	60	4551	14:42:00
50536	70	4551	14:46:00
25311	70	4551	14:51:00
306084	0	4551	15:12:00
530325	0	4551	15:12:00
1785	60	4551	15:16:00
140811	60	4551	15:43:00
169708	10	4551	15:52:00
433933	0	4551	15:55:00
283541	60	4552	03:02:00
24474	50	4552	03:11:00
324045	65	4552	03:22:00
458719	70	4552	03:22:00
343333	60	4552	03:23:00
141286	90	4552	03:31:00
210226	60	4552	03:32:00
548055	10	4552	03:47:00
462759	70	4552	03:51:00
248550	70	4552	04:07:00
243145	80	4552	05:28:00
214626	90	4552	05:32:00
596241	0	4552	05:51:00
18519	60	4552	05:52:00
280997	0	4552	06:02:00
522336	80	4552	08:15:00
350024	0	4553	03:52:00
250270	10	4553	04:20:00
148987	60	4555	04:57:00
186901	60	4555	04:57:00
382094	70	4557	12:51:00
494057	80	4557	12:51:00
354153	60	4557	12:52:00
414408	70	4557	12:52:00
192632	60	4557	12:57:00
227064	60	4557	12:57:00
580963	70	4557	12:57:00
201378	30	4557	13:03:00
41112	60	4557	13:04:00
532490	70	4557	13:06:00
88523	80	4557	13:15:00
281829	80	4557	13:20:00
115180	80	4557	14:05:00
242287	70	4558	03:13:00
397543	40	4558	04:21:00
363510	60	4558	04:40:00
612520	60	4558	05:27:00
8103	20	4559	03:31:00
478346	0	4559	03:51:00
397620	70	4559	05:36:00
281127	60	4559	06:08:00
267846	10	4559	08:36:00
112993	0	4559	08:51:00
249526	70	4560	02:57:00
569447	60	4560	03:08:00
41693	60	4560	04:52:00
44035	70	4561	03:57:00
592326	0	4561	04:06:00
71255	60	4562	03:18:00
85795	70	4562	03:18:00
287649	70	4562	03:26:00
491489	90	4562	04:05:00
111411	60	4562	04:07:00
166998	80	4562	04:41:00
97855	60	4562	04:46:00
275044	60	4562	04:46:00
180768	60	4562	04:49:00
563449	60	4562	04:49:00
520313	0	4562	04:56:00
359636	70	4563	03:53:00
158437	60	4563	03:59:00
220442	80	4563	04:13:00
86177	80	4563	04:14:00
174837	60	4563	04:14:00
567655	70	4563	04:14:00
127505	80	4563	04:21:00
230865	60	4563	04:25:00
273062	70	4563	04:28:00
310752	70	4563	04:35:00
532477	70	4563	04:35:00
536930	60	4563	04:37:00
566294	10	4564	13:10:00
307244	10	4564	13:16:00
303067	10	4564	13:17:00
95938	60	4564	14:07:00
369348	70	4564	14:17:00
161704	70	4565	03:25:00
168480	70	4565	05:09:00
531983	90	4565	05:17:00
424363	90	4565	05:18:00
521818	90	4565	05:18:00
529022	90	4565	05:18:00
194118	90	4565	05:19:00
350507	70	4565	05:20:00
308414	60	4565	05:30:00
493655	60	4565	05:32:00
149241	90	4565	05:38:00
253829	70	4565	05:43:00
600723	90	4565	05:52:00
239592	90	4565	05:55:00
613582	80	4565	05:55:00
341539	70	4565	05:56:00
602876	80	4565	05:56:00
624282	80	4565	05:58:00
294951	70	4565	06:00:00
505508	90	4565	06:00:00
442284	0	4567	03:53:00
313340	60	4571	13:17:00
556350	0	4571	13:23:00
576640	60	4571	13:23:00
569772	60	4572	04:35:00
617397	60	4572	04:35:00
490404	60	4572	04:40:00
273828	0	4572	05:15:00
456935	70	4572	05:33:00
553664	60	4572	12:26:00
165104	70	4572	12:52:00
614811	70	4572	14:48:00
553257	60	4572	14:51:00
485372	60	4572	14:57:00
522813	60	4573	05:10:00
182084	60	4573	08:22:00
256148	60	4573	09:11:00
341372	70	4573	09:24:00
365283	60	4573	12:46:00
178047	80	4575	03:03:00
432452	60	4575	03:54:00
191936	60	4575	04:13:00
312845	50	4575	04:13:00
320895	50	4575	13:16:00
442658	0	4579	14:38:00
384221	10	4579	14:51:00
475701	60	4580	06:56:00
369282	60	4580	08:02:00
352015	80	4580	11:54:00
541819	90	4580	11:54:00
10669	60	4587	12:13:00
144114	100	4587	12:45:00
280165	90	4587	12:46:00
455827	60	4587	13:21:00
19503	60	4587	13:46:00
53898	70	4587	15:42:00
549358	70	4587	15:43:00
374484	50	4587	17:36:00
206576	60	4588	16:06:00
206975	70	4588	16:06:00
288047	70	4588	16:09:00
616136	50	4588	16:09:00
196323	60	4588	16:30:00
111214	90	4595	01:35:00
583845	0	4595	15:08:00
33455	70	4596	16:55:00
100118	80	4596	17:01:00
170988	60	4596	17:01:00
22492	70	4596	19:15:00
413919	70	4596	19:15:00
206744	60	4596	20:27:00
469501	60	4596	20:27:00
101687	50	4596	20:46:00
136075	60	4596	20:46:00
73161	70	4600	17:22:00
91904	60	4600	17:50:00
484334	80	4600	17:50:00
179392	60	4600	18:11:00
470675	70	4601	15:46:00
228988	50	4601	15:55:00
141590	60	4601	16:14:00
577180	70	4602	12:56:00
48668	60	4602	13:34:00
173954	0	4602	13:50:00
284221	70	4612	01:54:00
289519	90	4614	16:03:00
177475	50	4618	17:20:00
316218	70	4622	15:55:00
56438	60	4622	16:04:00
158666	60	4622	17:23:00
541173	60	4622	17:37:00
132081	90	4622	20:01:00
21063	0	4622	20:10:00
32953	80	4622	22:26:00
290893	60	4622	22:26:00
364441	60	4622	22:26:00
135864	70	4622	22:27:00
256420	50	4622	22:27:00
322134	70	4622	22:27:00
424295	60	4622	22:27:00
98718	70	4622	22:31:00
28696	60	4622	22:33:00
250111	60	4622	22:33:00
373124	70	4622	22:33:00
414557	70	4622	22:33:00
282465	70	4622	22:34:00
177936	100	4622	22:38:00
58857	70	4622	22:39:00
136867	10	4622	22:39:00
303578	50	4622	22:40:00
71713	50	4622	22:41:00
128261	50	4622	22:44:00
261661	60	4622	22:47:00
392569	60	4622	22:47:00
602877	60	4622	22:48:00
608647	60	4622	22:48:00
614131	90	4622	22:48:00
403499	80	4622	22:49:00
551307	70	4622	22:49:00
150752	70	4622	22:50:00
121870	50	4622	22:53:00
11263	70	4622	22:54:00
220090	60	4622	22:54:00
82251	0	4622	22:55:00
211658	0	4622	22:55:00
491985	70	4622	22:57:00
64130	60	4624	15:39:00
245449	90	4626	15:44:00
222784	70	4626	16:15:00
170071	80	4627	00:20:00
179672	60	4627	00:20:00
201649	70	4627	00:23:00
306720	70	4627	00:23:00
344617	70	4627	00:23:00
511755	0	4627	00:23:00
523255	80	4627	00:26:00
539126	70	4627	00:26:00
620594	70	4627	00:26:00
195833	60	4627	00:51:00
206721	60	4627	00:51:00
517703	90	4627	00:51:00
28482	0	4627	00:53:00
59539	70	4627	00:53:00
133677	0	4627	00:53:00
209121	0	4627	00:53:00
248038	0	4627	00:53:00
333773	70	4627	00:53:00
361474	0	4627	00:53:00
402475	0	4627	00:53:00
436595	0	4627	00:53:00
442960	0	4627	00:53:00
502414	80	4627	00:53:00
561982	0	4627	00:53:00
599652	0	4627	00:53:00
623749	0	4627	00:53:00
40593	90	4627	00:54:00
189952	90	4627	00:54:00
274787	70	4627	00:54:00
287072	0	4627	00:54:00
292961	0	4627	00:54:00
439902	0	4627	00:54:00
592141	90	4627	00:54:00
133867	70	4627	00:55:00
404659	70	4627	00:57:00
617715	70	4627	00:57:00
581975	0	4630	18:13:00
566154	60	4630	19:02:00
164263	60	4630	19:07:00
569386	60	4630	21:07:00
539938	50	4630	21:45:00
356485	100	4630	21:59:00
541394	70	4632	00:01:00
97426	80	4632	00:09:00
126713	70	4636	20:47:00
124928	90	4637	02:45:00
548750	100	4637	02:59:00
609551	70	4637	02:59:00
433883	70	4637	03:07:00
59337	70	4637	03:15:00
25404	100	4637	03:23:00
586623	0	4637	03:35:00
624017	0	4637	16:51:00
242513	90	4637	17:07:00
473428	100	4638	22:48:00
447406	90	4643	19:58:00
229314	70	4643	20:27:00
306057	70	4643	20:33:00
351075	80	4643	20:33:00
591609	80	4643	20:53:00
558154	40	4643	20:58:00
569497	70	4643	20:58:00
414265	80	4643	21:14:00
396048	80	4643	21:19:00
503258	0	4645	03:11:00
435892	80	4645	03:19:00
126175	90	4645	03:25:00
7623	70	4646	01:11:00
53156	70	4646	01:57:00
565755	90	4646	02:17:00
622665	90	4646	02:17:00
483649	10	4646	20:12:00
29391	70	4646	21:16:00
365977	40	4646	21:34:00
83208	80	4646	22:20:00
149616	60	4646	22:20:00
611138	70	4646	22:43:00
287226	50	4650	18:40:00
551350	70	4650	19:04:00
36798	100	4651	01:41:00
288744	60	4651	01:47:00
339962	80	4651	02:05:00
437608	30	4651	02:14:00
529175	80	4651	02:25:00
544999	60	4651	02:25:00
71477	30	4651	02:31:00
520702	60	4651	02:48:00
85425	10	4651	04:49:00
137571	70	4651	05:11:00
17571	50	4651	05:34:00
360153	70	4651	17:35:00
210114	70	4653	16:32:00
302349	90	4658	19:44:00
21244	80	4658	19:47:00
523236	70	4658	22:19:00
492284	60	4658	22:24:00
571214	70	4658	23:44:00
544071	70	4658	23:46:00
58190	100	4659	00:21:00
532117	60	4659	20:18:00
608000	70	4659	20:18:00
301941	70	4659	20:30:00
513454	60	4659	20:47:00
533654	90	4660	19:30:00
227333	70	4660	19:40:00
121914	90	4660	20:48:00
49226	80	4660	21:15:00
386964	70	4661	20:22:00
135908	80	4662	01:41:00
124511	0	4664	06:03:00
467178	10	4664	12:00:00
521255	70	4664	12:18:00
64154	60	4664	13:06:00
415358	70	4664	13:11:00
488440	50	4664	13:11:00
159688	10	4664	13:18:00
225168	50	4664	13:32:00
838	60	4665	03:26:00
617683	90	4665	04:35:00
562248	70	4665	11:33:00
140753	10	4666	04:11:00
505275	70	4666	11:52:00
538851	70	4666	12:54:00
28621	10	4667	07:26:00
353629	60	4667	09:25:00
140501	70	4669	15:01:00
340949	60	4669	15:05:00
296497	50	4671	04:10:00
355727	50	4671	04:10:00
603153	90	4671	04:17:00
586428	70	4671	08:36:00
371598	50	4671	13:06:00
61568	70	4671	13:12:00
402563	60	4673	05:56:00
427765	80	4673	06:10:00
215524	80	4673	12:18:00
407212	90	4673	12:56:00
410183	50	4673	13:24:00
523227	70	4673	13:24:00
347410	40	4676	14:26:00
119327	70	4676	15:41:00
408629	100	4677	13:49:00
229311	80	4677	13:51:00
296188	60	4677	14:38:00
533829	80	4683	13:45:00
502352	90	4683	14:14:00
586109	70	4683	14:14:00
452300	70	4690	05:09:00
387396	90	4690	14:54:00
18641	80	4693	06:28:00
353376	70	4693	06:33:00
382070	90	4698	10:17:00
612797	80	4700	07:04:00
296938	60	4708	03:36:00
427410	80	4708	04:31:00
586837	90	4710	14:00:00
491124	80	4710	14:09:00
317875	70	4712	14:39:00
374802	80	4712	14:39:00
534444	80	4712	14:40:00
339526	90	4714	08:32:00
369623	80	4714	09:21:00
135170	80	4727	11:57:00
286002	80	4740	04:47:00
606573	90	4740	04:47:00
597811	90	4740	05:28:00
368797	80	4740	13:26:00
146909	80	4745	14:18:00
379038	90	4745	14:27:00
375832	80	4754	11:37:00
544464	70	4767	13:25:00
146397	90	4782	05:54:00
204362	70	4838	08:20:00
483540	60	4838	11:23:00
486392	30	4838	11:26:00
332630	60	4841	14:46:00
455400	70	4842	13:27:00
18361	10	4845	08:30:00
19805	70	4845	08:37:00
389944	80	4858	14:10:00
5|306
490754	50	5220	00:34:00
97205	50	5220	00:52:00
121743	90	5226	10:59:00
146781	90	5226	10:59:00
194044	90	5226	10:59:00
277277	90	5226	10:59:00
295315	90	5226	10:59:00
325346	90	5226	10:59:00
410606	90	5226	10:59:00
459622	90	5226	10:59:00
470288	90	5226	10:59:00
489371	90	5226	10:59:00
531386	80	5226	10:59:00
591590	90	5226	10:59:00
600770	80	5226	10:59:00
16937	50	5226	11:01:00
52423	70	5226	11:01:00
198529	50	5226	11:01:00
204229	30	5226	11:01:00
215631	50	5226	11:01:00
398344	30	5226	11:01:00
435158	30	5226	11:01:00
516575	50	5226	11:01:00
617797	30	5226	11:01:00
9101	0	5226	11:02:00
64205	0	5226	11:02:00
100311	50	5226	11:02:00
131244	0	5226	11:02:00
157891	50	5226	11:02:00
